provider_id,provider_name,provider_type,provider_website,programme_name,programme_link,study_stage,subject_area,matched_keywords,last_checked,notes,refined_bucket,refined_reason,refined_score,programme_name_before_normalization,programme_name_original,study_stage_before_standardization,subject_area_before_standardization,programme_name_before_repair,name_repair_reason
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,Bachelor of Accounting,https://www.witt.ac.nz/study/administration-and-business-management/business-and-management/bachelor-of-accounting-level-7/,Bachelor,Business / Management,bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,Bachelor of Accounting,Bachelor of Accounting,Bachelor,Business / Management,Bachelor of Accounting,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,Bachelor of Applied Management,https://www.witt.ac.nz/study/administration-and-business-management/business-and-management/bachelor-of-applied-management-level-7/,Bachelor,Business / Management,bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,Bachelor of Applied Management,Bachelor of Applied Management,Bachelor,Business / Management,Bachelor of Applied Management,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,Bachelor of Nursing Level 7,https://www.witt.ac.nz/study/nursing-and-wellness/nursing/bachelor-of-nursing-level-7/,Bachelor,Health,bachelor,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,Bachelor of Nursing Level 7,Bachelor of Nursing Level 7,Bachelor,Health,Bachelor of Nursing Level 7,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Study and Employment Pathways Level 4,https://www.witt.ac.nz/study/foundation-studies/foundation-skills/new-zealand-certificate-in-study-and-employment-pathways-level-4/,Certificate,Unknown,certificate;foundation;pathway,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,80.0,New Zealand Certificate in Study and Employment Pathways Level 4,New Zealand Certificate in Study and Employment Pathways Level 4,Certificate,Unknown,New Zealand Certificate in,repaired_from_url_slug
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Agriculture Dairy Farming Level 4,https://www.witt.ac.nz/study/primary-industries/agriculture/new-zealand-certificate-in-agriculture-dairy-farming-level-4/,Certificate,Trades / Primary Industries,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,New Zealand Certificate in Agriculture Dairy Farming Level 4,New Zealand Certificate in Agriculture Dairy Farming Level 4,Certificate,Trades / Primary Industries,New Zealand Certificate in Agriculture Dairy Farming Level 4,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Agriculture Farming Systems Level 3,https://www.witt.ac.nz/study/primary-industries/agriculture/new-zealand-certificate-in-agriculture-farming-systems-level-3/,Certificate,Trades / Primary Industries,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,New Zealand Certificate in Agriculture Farming Systems Level 3,New Zealand Certificate in Agriculture Farming Systems Level 3,Certificate,Trades / Primary Industries,New Zealand Certificate in Agriculture Farming Systems Level 3,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Arts and,https://www.witt.ac.nz/study/arts-and-design-creative/arts-and-design/new-zealand-certificate-in-arts-and-design-level-4/,Certificate,Creative Arts / Design,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,New Zealand Certificate in Arts and,New Zealand Certificate in Arts and,Certificate,Creative Arts / Design,New Zealand Certificate in Arts and,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Automotive Engineering Level 3,https://www.witt.ac.nz/study/trades/automotive/new-zealand-certificate-in-automotive-engineering-level-3/,Certificate,Engineering / Construction; Trades / Primary Industries,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,New Zealand Certificate in Automotive Engineering Level 3,New Zealand Certificate in Automotive Engineering Level 3,Certificate,Engineering / Construction; Trades / Primary Industries,New Zealand Certificate in Automotive Engineering Level 3,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Baking Level 3,https://www.witt.ac.nz/study/hospitality/baking/new-zealand-certificate-in-baking-level-3/,Certificate,Hospitality / Tourism,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,New Zealand Certificate in Baking Level 3,New Zealand Certificate in Baking Level 3,Certificate,Hospitality / Tourism,New Zealand Certificate in Baking Level 3,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Beauty Therapy Level 4,https://www.witt.ac.nz/study/hair-beauty-skincare-and-cosmetics/beauty-therapy/new-zealand-certificate-in-beauty-therapy-level-4/,Certificate,Unknown,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,80.0,New Zealand Certificate in Beauty Therapy Level 4,New Zealand Certificate in Beauty Therapy Level 4,Certificate,Unknown,New Zealand Certificate in Beauty Therapy Level 4,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Business Administration and Technology Level 3,https://www.witt.ac.nz/study/administration-and-business-management/administration/new-zealand-certificate-in-business-administration-and-technology-level-3/,Certificate,Business / Management,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,New Zealand Certificate in Business Administration and Technology Level 3,New Zealand Certificate in Business Administration and Technology Level 3,Certificate,Business / Management,New Zealand Certificate in Business Administration and Technology Level 3,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Business Administration and Technology Level 4,https://www.witt.ac.nz/study/administration-and-business-management/administration/new-zealand-certificate-in-business-administration-and-technology-level-4/,Certificate,Business / Management,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,New Zealand Certificate in Business Administration and Technology Level 4,New Zealand Certificate in Business Administration and Technology Level 4,Certificate,Business / Management,New Zealand Certificate in Business Administration and Technology Level 4,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Business First Line Management Level 4,https://www.witt.ac.nz/study/administration-and-business-management/business-and-management/new-zealand-certificate-in-business-first-line-management-level-4/,Certificate,Business / Management,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,New Zealand Certificate in Business First Line Management Level 4,New Zealand Certificate in Business First Line Management Level 4,Certificate,Business / Management,New Zealand Certificate in Business First Line Management Level 4,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Business Small Business Level 4,https://www.witt.ac.nz/study/administration-and-business-management/business-and-management/new-zealand-certificate-in-business-small-business-level-4/,Certificate,Business / Management,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,New Zealand Certificate in Business Small Business Level 4,New Zealand Certificate in Business Small Business Level 4,Certificate,Business / Management,New Zealand Certificate in Business Small Business Level 4,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Commercial Barbering Level 4,https://www.witt.ac.nz/study/hair-beauty-skincare-and-cosmetics/hairdressing/new-zealand-certificate-in-commercial-barbering-level-4/,Certificate,Unknown,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,80.0,New Zealand Certificate in Commercial Barbering Level 4,New Zealand Certificate in Commercial Barbering Level 4,Certificate,Unknown,New Zealand Certificate in Commercial Barbering Level 4,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Conservation Operations Level 4,https://www.witt.ac.nz/study/environmental/environmental/new-zealand-certificate-in-conservation-operations-level-4/,Certificate,Unknown,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,80.0,New Zealand Certificate in Conservation Operations Level 4,New Zealand Certificate in Conservation Operations Level 4,Certificate,Unknown,New Zealand Certificate in Conservation Operations Level 4,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Construction Trade Skills Carpentry Level 3,https://www.witt.ac.nz/study/trades/carpentry/new-zealand-certificate-in-construction-trade-skills-carpentry-level-3/,Certificate,Engineering / Construction; Trades / Primary Industries,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,New Zealand Certificate in Construction Trade Skills Carpentry Level 3,New Zealand Certificate in Construction Trade Skills Carpentry Level 3,Certificate,Engineering / Construction; Trades / Primary Industries,New Zealand Certificate in Construction Trade Skills Carpentry Level 3,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Cookery Level 3,https://www.witt.ac.nz/study/hospitality/cookery/new-zealand-certificate-in-cookery-level-3/,Certificate,Hospitality / Tourism,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,New Zealand Certificate in Cookery Level 3,New Zealand Certificate in Cookery Level 3,Certificate,Hospitality / Tourism,New Zealand Certificate in Cookery Level 3,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Cookery Level 4,https://www.witt.ac.nz/study/hospitality/cookery/new-zealand-certificate-in-cookery-level-4/,Certificate,Hospitality / Tourism,certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,100.0,New Zealand Certificate in Cookery Level 4,New Zealand Certificate in Cookery Level 4,Certificate,Hospitality / Tourism,New Zealand Certificate in Cookery Level 4,kept_original
6017.0,WITT,Institute of Technology/Polytechnic,http://www.witt.ac.nz/,New Zealand Certificate in Electrical Equipment in Explosive Atmospheres Level 4,https://www.witt.ac.nz/nziht/academic-programmes/new-zealand-certificate-in-electrical-equipment-in-explosive-atmospheres-level-4/,Certificate,Engineering / Construction,programme;program;programmes;certificate,2026-05-15,deduplicated/normalized from same programme_link; kept concise title,clean,specific qualification/programme page,110.0,New Zealand Certificate in Electrical Equipment in Explosive Atmospheres Level 4,New Zealand Certificate in Electrical Equipment in Explosive Atmospheres Level 4,Certificate,Engineering / Construction,New Zealand Certificate in Electrical Equipment in Explosive Atmospheres Level 4,kept_original
